,caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
260,Quit with the spin!,120,11,0.060325138338779644,261,1.4833333333333334,36,5241,73,655
261,"I said ""you're flat"" not ""fat"".",149,17,0.056825146734842534,262,1.483221476510067,38,3377,94,655
262,"I am not going to exploit, for political purposes, my opponent's age or rising core temperature.",118,8,0.05738652471200917,263,1.4830508474576272,41,1344,69,655
263,I feel like the whole world is against me here.,145,19,0.05961518381558593,264,1.4827586206896552,32,1737,94,655
264,My opponent expects everything to revolve around him.,143,13,0.05512549979976262,265,1.4825174825174825,43,81,87,655
265,"Spin, spin, spin, that’s all you do!",143,17,0.05859004141602708,266,1.4825174825174825,35,553,91,655
266,First let me say that I think the world of my opponent.,141,12,0.05476563021855334,267,1.4822695035460993,44,2784,86,655
267,Too big to fail? Tell that to Venus.,141,17,0.05921030202763632,268,1.4822695035460993,34,5159,90,655
268,My opponent is clearly off his axis.,168,20,0.05404457910100601,269,1.4821428571428572,41,2548,107,655
269,"is it warm in here, or is that just you",168,20,0.05404457910100601,270,1.4821428571428572,41,5245,107,655
270,I'd like to ask my opponent what *really* happened to the dinosaurs?,139,15,0.05807939692489926,271,1.4820143884892085,37,2456,87,655
271,"To begin - I just want to say, I think the world of my opponent.",137,14,0.0577804265495872,272,1.4817518248175183,38,531,85,655
272,"Some days, it feels like the whole world is against me.",137,17,0.060502928136740346,273,1.4817518248175183,32,1613,88,655
273,"Yet again, it’s me against the world.",135,16,0.06026645446389416,274,1.4814814814814814,33,1326,86,655
274,I am NOT paranoid! Why is the whole world against me?,156,22,0.05856793461393716,275,1.4807692307692308,31,2893,103,655
275,"And now, straight from its world tour around the sun...",152,16,0.05520202348083547,276,1.480263157894737,41,3190,95,655
276,My opponent seems to disregard the gravity of the situation!,125,16,0.06385467371178642,277,1.48,28,3508,81,655
277,My opponent is all over the place.,146,16,0.05685770891472693,278,1.4794520547945205,38,4806,92,655
278,"I’ve got moons, lots of moons; the BEST moons.",169,22,0.05509332574708528,279,1.4792899408284024,37,4922,110,655
279,My opponent is going to promise you the world.,169,26,0.05759378485924669,280,1.4792899408284024,29,5235,114,655
280,My turn! Your 5 billion years are up.,142,18,0.059731953668012525,281,1.4788732394366197,32,2449,92,655
281,I don't think you realize the gravity of this situation.,142,16,0.05803555847291815,282,1.4788732394366197,36,4502,90,655
282,"I keep telling my shrink I am not paranoid, the whole world is against me.",140,16,0.05864858428056736,283,1.4785714285714286,35,1023,89,655
283,I feel like the whole world is against me.,163,21,0.05595454769251844,284,1.478527607361963,36,2990,106,655
284,And of course my opponent will claim to be more worldly.,134,15,0.059659394876041064,285,1.4776119402985075,34,4185,85,655
285,I have an axis to grind with you.,132,14,0.05936076037014754,286,1.4772727272727273,35,578,83,655
286,Get to the point. I don't have 7.5 billion years.,128,14,0.06071753911232157,287,1.4765625,33,2984,81,655
287,This feels like it’s me against the world.,149,16,0.056005147188894225,288,1.476510067114094,39,1287,94,655
288,"Yes, but act local.",147,17,0.057381541086103695,289,1.4761904761904763,36,317,94,655
289,My opponent puts a spin on everything.,147,13,0.05403600111919825,290,1.4761904761904763,44,2133,90,655
290,Same old spin!,147,13,0.05403600111919825,291,1.4761904761904763,44,2587,90,655
291,"Excuse me, this is a no spin zone.",145,14,0.05543519793925284,292,1.4758620689655173,41,1269,90,655
292,My opponent is just spinning around in circles!,143,17,0.058572405322290036,293,1.4755244755244756,34,4336,92,655
293,"You sir, are no sun.",162,21,0.05620777758886427,294,1.4753086419753085,35,2581,106,655
294,Who in the world do you think you are?,141,21,0.06252177759084708,295,1.475177304964539,25,1751,95,655
295,See you in twenty-four hours.,139,16,0.05895108523691313,296,1.474820143884892,34,3535,89,655
296,"Accepting the award for Al Gore is...earth""",139,16,0.05895108523691313,297,1.474820143884892,34,3661,89,655
297,We keep going round and round on this issue...,158,16,0.053649649184160125,298,1.4746835443037976,43,3314,99,655
298,It’s always me against the world!,135,14,0.0583821209196514,299,1.474074074074074,36,2186,85,655
299,Just more spin from my opponent.,135,15,0.059321415716335875,300,1.474074074074074,34,2310,86,655
300,I’d like to thank everyone for being with us this evening.,154,15,0.05387776923898438,301,1.474025974025974,43,1964,96,655
301,"Unlike my opponent, I am not a globalist.",133,18,0.06276363614686865,302,1.4736842105263157,27,436,88,655
302,"I, on the other hand, prefer to think locally.",131,13,0.05868818873289578,303,1.4732824427480915,36,1489,82,655
303,"Oh, now you’re the expert on climate change?",131,18,0.06349411435109162,304,1.4732824427480915,26,3185,87,655
304,Please excuse the methane release.,148,15,0.05544944639515471,305,1.472972972972973,40,2682,93,655
305,Don't you turn your Pacific at me! I'm talking to you!,148,15,0.05544944639515471,306,1.472972972972973,40,4097,93,655
306,"Who are you going to believe? Me, or the rest of the world?",129,14,0.060358184117819534,307,1.4728682170542635,33,390,82,655
307,"I appreciate your global perspective, however...….",146,19,0.05927861524816054,308,1.4726027397260273,31,1741,96,655
308,My opponent would like you to believe she can be all things to all people.,144,19,0.05990185936095323,309,1.4722222222222223,30,138,95,655
309,Have you ever felt like the whole world’s against you?,144,18,0.059085596026225574,310,1.4722222222222223,32,2624,94,655
310,"With all due respect, those comments reflect an incredibly biased world view.",142,18,0.05971134070303303,311,1.471830985915493,31,94,93,655
311,My opponent makes every issue a global issue.,142,11,0.05353702795714724,312,1.471830985915493,45,441,86,655
312,You sir are not too big to fail.,121,14,0.06328298001798902,313,1.4710743801652892,29,4871,78,655
313,It's no surprise that my opponent hides his most polarizing features.,138,16,0.059255964517961425,314,1.4710144927536233,33,1172,89,655
314,"Again, it’s me against the world.",136,19,0.06257124607658106,315,1.4705882352941178,26,562,91,655
315,I'll let the world speak for itself.,170,19,0.05288506908121981,316,1.4705882352941178,42,4434,109,655
316,"In closing let me point out that my opponent has been involved for at least 10,000 years in wars, genocide, famine, corruption, hurricanes, murders--to name but a few.",153,18,0.05645381587867016,317,1.4705882352941178,36,4839,99,655
317,"I, too, am mostly made up of water",168,15,0.05060624429509583,318,1.4702380952380953,49,1938,104,655
318,Now for a global perspective!,151,20,0.05853845136942065,319,1.4701986754966887,31,4829,100,655
319,Do you understand the gravity of this situation?,149,18,0.05758064950274658,320,1.4697986577181208,34,933,97,655
320,"I'm sorry, your time is up.",147,17,0.05735944151236431,321,1.469387755102041,35,628,95,655
321,So where is Carmen Sandiego?,147,20,0.059746710461388595,322,1.469387755102041,29,1847,98,655
322,Pee-ew. Did you just pass green house gas?,147,15,0.05571112645046083,323,1.469387755102041,39,5038,93,655
323,So what makes you such an expert on climate change?,162,20,0.055502279151774914,324,1.4691358024691359,36,556,106,655
324,I'm really up against the world here.,145,15,0.056269034594479586,325,1.4689655172413794,38,1475,92,655
325,My opponent is clearly a Globalist.,145,19,0.059576388079899976,326,1.4689655172413794,30,2573,96,655
326,"What you lack in a degree, you make up for in real world experience",145,15,0.056269034594479586,327,1.4689655172413794,38,4238,92,655
327,And this is what happened when Atlas shrugged.,145,19,0.059576388079899976,328,1.4689655172413794,30,4450,96,655
328,You're getting a little heated.,143,17,0.058548882266995075,329,1.4685314685314685,33,4114,93,655
329,I fully grasp the gravity of the situation.,143,17,0.058548882266995075,330,1.4685314685314685,33,4590,93,655
330,Having the whole world on your side still doesn't make you right!,173,17,0.05089438828457502,331,1.4682080924855492,47,1288,109,655
331,What do you mean you’re just warming up?,124,13,0.06106353060000295,332,1.467741935483871,32,4111,79,655
332,"""As you can see, the whole world is against me. Sad.""",169,17,0.05176206411988654,333,1.467455621301775,45,5140,107,655
333,Can there remain any doubt that my opponent’s world view is extremely self-centered?,137,16,0.05956322244348591,334,1.467153284671533,32,3276,89,655
334,"I knew Pluto. Pluto was a friend of mine. You, sir, are no Pluto.",135,14,0.05835405933623759,335,1.4666666666666666,35,640,86,655
335,Our next speaker needs no introduction...,150,15,0.054887859373789025,336,1.4666666666666666,40,693,95,655
336,Stop. You've had your turn.,135,10,0.05443310539518175,337,1.4666666666666666,43,2723,82,655
337,"Everyday her position changes, like 180 degrees.",148,15,0.055424236370484915,338,1.4662162162162162,39,4605,94,655
338,I challenge my opponent to prove he originated in our solar system.,133,13,0.05801932427316748,339,1.4661654135338347,36,4192,84,655
339,"At first glance the earth seems impressive, but there's a darker side.",146,16,0.05681216809130882,340,1.4657534246575343,36,327,94,655
340,"I always said, it’s me against the world.",146,15,0.055974540033354156,341,1.4657534246575343,38,3707,93,655
341,I concede-the world is getting smaller.,144,11,0.05299242227539223,342,1.4652777777777777,45,573,88,655
342,Oh! So now you're an expert on climate change?,144,18,0.05905990601490292,343,1.4652777777777777,31,3180,95,655
343,Me against the world was meant to be rhetorical,144,16,0.05739183133721185,344,1.4652777777777777,35,4537,93,655
344,We have still yet to see my opponent’s birth certificate.,129,17,0.0632671059802536,345,1.4651162790697674,26,2334,86,655
345,"As you can see, my opponent is in a world of his own.",129,12,0.05828470248768439,346,1.4651162790697674,36,4866,81,655
346,"You may think the world of my opponent now, 
but he will turn on you...every single day!",142,18,0.05968482785896582,347,1.4647887323943662,30,3869,94,655
347,My opponent does nothing but spin!,142,17,0.05884206450905114,348,1.4647887323943662,32,4231,93,655
348,"What else are you hiding besides Europe, Africa,China, and India?",155,19,0.056631767117999304,349,1.4645161290322581,34,2862,102,655
349,"Now, my opponent would have you believe she’s actually getting hotter with age.",155,25,0.060908785329175236,350,1.4645161290322581,22,4653,108,655
350,You're all over the place.,168,15,0.05058318093809889,351,1.4642857142857142,48,1536,105,655
351,I know the whole world is against me...,140,16,0.058598494736440104,352,1.4642857142857142,33,4406,91,655
352,I'm sorry but you are running out of time.,125,13,0.060688522590301615,353,1.464,32,74,80,655
353,I would remind my opponent that his time is up.,166,18,0.05311856602539639,354,1.463855421686747,41,3116,107,655
354,What world are YOU living in?,151,17,0.056204321703131936,355,1.4635761589403973,36,2849,98,655
355,My opponent's argument only holds 70% water.,123,14,0.06248303293813856,356,1.4634146341463414,29,153,80,655
356,"With all due respect, my esteemed colleague lacks real-world experience.",123,15,0.06354061241814807,357,1.4634146341463414,27,3872,81,655
357,I knew Pluto. Pluto was a friend of mine. You're no Pluto.,136,17,0.060775747867871946,358,1.463235294117647,29,2401,90,655
358,Don't be fooled by his promises of the sun and the moon too.,136,15,0.058956141369257406,359,1.463235294117647,33,4638,88,655
359,You're not as hot as you think.,149,17,0.056760840625897056,360,1.4630872483221478,35,167,97,655
360,And you come up here acting like the sun revolves around you!,134,18,0.06236350051593384,361,1.462686567164179,26,2662,90,655
361,The World view seemed to dominate tonight's debate.,134,15,0.05960321840889749,362,1.462686567164179,32,2930,87,655
362,"I don't believe my opponent understands the gravity of the situation.""",134,16,0.0605372983815167,363,1.462686567164179,30,4661,88,655
363,Now who's getting overheated!?,147,15,0.055682671917499656,364,1.4625850340136055,38,3235,94,655
364,Look. It's too big to fail.,160,16,0.053116328371063476,365,1.4625,42,1543,102,655
365,You just keep going in circles.,145,13,0.05450991127070978,366,1.4620689655172414,41,1579,91,655
366,Your lakes are great. I will accept that.,158,11,0.049699634733104174,367,1.4620253164556962,51,1484,96,655
367,And still you deny being a globalist?,171,18,0.051966133019145024,368,1.4619883040935673,43,794,110,655
368,You're just going round in circles,143,20,0.06099185986898437,369,1.4615384615384615,26,68,97,655
369,"While my opponent clearly has a global perspective, note his bias toward the western hemisphere.",130,13,0.058965284101247795,370,1.4615384615384615,34,3143,83,655
